,IMU_ACCEL_TIME,IMU_ACCEL_X,IMU_ACCEL_Y,IMU_ACCEL_Z,IMU_COMPASS_X,IMU_COMPASS_Y,IMU_COMPASS_Z,IMU_GPS_ALTITUDE,IMU_GPS_COURSE,IMU_GPS_LATITUDE,IMU_GPS_LONGITUDE,IMU_GPS_SPEED,IMU_GYRO_X,IMU_GYRO_Y,IMU_GYRO_Z,IMU_LOCAL_TIME_MS,IMU_VELOCITY_EAST,IMU_VELOCITY_NORTH,IMU_VELOCITY_UP,KALMAN_FILTER,TIMESTAMP,_id
16,0.0,-0.0017541812436748295,-0.014314385782629252,0.8669652048707007,0.696247935295105,-0.29643958806991577,-0.3510861098766327,0.0,0.0,0.0,0.0,0.0,-1.5131072225448442e-05,7.703821532549561e-05,-7.857073579604524e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288292
17,0.0,-0.0017541812436748295,-0.014314385782629252,0.8669652048707007,0.696247935295105,-0.29643958806991577,-0.3510861098766327,0.0,0.0,0.0,0.0,0.0,-1.5131072225448442e-05,7.703821532549561e-05,-7.857073579604524e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288293
18,0.0,-0.0021063440374389755,-0.014918016971531323,0.866224440279901,0.6880620718002319,-0.2815094292163849,-0.35480111837387085,0.0,0.0,0.0,0.0,0.0,3.4987503135021475e-05,7.585098253280182e-05,2.41354224038871e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288294
19,0.0,-0.0021063440374389755,-0.014918016971531323,0.866224440279901,0.6880620718002319,-0.2815094292163849,-0.35480111837387085,0.0,0.0,0.0,0.0,0.0,3.4987503135021475e-05,7.585098253280182e-05,2.41354224038871e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288295
20,0.0,-0.002252002097442746,-0.013955187034946864,0.8657353708148003,0.688413143157959,-0.2968212366104126,-0.3531748950481415,0.0,0.0,0.0,0.0,0.0,9.064531052197735e-05,-3.063077379943969e-05,-0.00013239073121488283,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288296
21,0.0,-0.002252002097442746,-0.013955187034946864,0.8657353708148003,0.688413143157959,-0.2968212366104126,-0.3531748950481415,0.0,0.0,0.0,0.0,0.0,9.064531052197735e-05,-3.063077379943969e-05,-0.00013239073121488283,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288297
22,0.0,-0.0020734290618414524,-0.014541048758402467,0.8658884570977092,0.6880902647972107,-0.29401838779449463,-0.34691160917282104,0.0,0.0,0.0,0.0,0.0,3.8087751637895096e-05,2.258031447819359e-05,-2.723741015381051e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288298
23,0.0,-0.0020734290618414524,-0.014541048758402467,0.8658884570977092,0.6880902647972107,-0.29401838779449463,-0.34691160917282104,0.0,0.0,0.0,0.0,0.0,3.8087751637895096e-05,2.258031447819359e-05,-2.723741015381051e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea288299
24,0.0,-0.0020734290618414524,-0.014541048758402467,0.8658884570977092,0.6880902647972107,-0.29401838779449463,-0.34691160917282104,0.0,0.0,0.0,0.0,0.0,3.8087751637895096e-05,2.258031447819359e-05,-2.723741015381051e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea28829a
25,0.0,-0.0020734290618414524,-0.014541048758402467,0.8658884570977092,0.6880902647972107,-0.29401838779449463,-0.34691160917282104,0.0,0.0,0.0,0.0,0.0,3.8087751637895096e-05,2.258031447819359e-05,-2.723741015381051e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea28829b
26,0.0,-0.001845252037376631,-0.014463517409628257,0.8660090439635514,0.6944148540496826,-0.2919839322566986,-0.3442229628562927,0.0,0.0,0.0,0.0,0.0,0.00014321074640718422,7.771459712490933e-05,-7.981787020769144e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea28829c
27,0.0,-0.002179077511811629,-0.014644045168627055,0.8675169935345648,0.6953369379043579,-0.28733953833580017,-0.34642016887664795,0.0,0.0,0.0,0.0,0.0,-6.961141586155097e-05,-3.0007638967182244e-05,-7.983281797953247e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea28829d
28,0.0,-0.0026742271462094503,-0.014342256516981868,0.8668411108735203,0.6962356567382812,-0.29018887877464294,-0.34540989995002747,0.0,0.0,0.0,0.0,0.0,-1.1924266395145541e-05,1.9248026036909278e-05,2.621642824803823e-05,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea28829e
29,0.0,-0.002673121121196309,-0.014760353151573799,0.8665882467040419,0.6914855241775513,-0.29123353958129883,-0.34690386056900024,0.0,0.0,0.0,0.0,0.0,3.618746656593396e-05,-0.00018711749527411525,0.00018559261448686845,0.0,0.0,0.0,0.0,False,,5aa703a56c38522bea28829f
30,0.0,-0.002304635097004939,-0.014650354351773856,0.8662009424999356,0.6945694088935852,-0.29186272621154785,-0.3510872721672058,0.0,0.0,0.0,0.0,0.0,-0.0001228063161379049,2.4485630362882867e-05,-7.981842936749062e-05,0.0,0.0,0.0,0.0,False,,5aa703a66c38522bea2882a0
31,0.0,-0.0026850401161820628,-0.014486115573872813,0.8658156841224433,0.6953946352005005,-0.29194191098213196,-0.35161375999450684,0.0,0.0,0.0,0.0,0.0,-0.00012186688866412268,-2.8171536987752165e-05,0.00013358958282805506,0.0,0.0,0.0,0.0,False,,5aa703a66c38522bea2882a1
32,0.0,-0.0027679556878784204,-0.014671439152313396,0.86675781650424,0.6794737577438354,-0.2910131812095642,-0.3584979772567749,0.0,0.0,0.0,0.0,0.0,-5.978519668071549e-05,0.00013612253770722138,-2.7181440533562282e-05,0.0,0.0,0.0,0.0,False,,5aa703a66c38522bea2882a2
